puzzle_id,folder_name,source,difficulty,num_1x1_blockers,num_2x1_blockers,solution_length,exit_position
614,puzzle614,new_rl,easy,5,0,5,"[2,4]"
615,puzzle615,new_rl,easy,3,1,3,"[2,4]"
616,puzzle616,new_rl,easy,5,0,4,"[2,4]"
617,puzzle617,new_rl,easy,3,1,1,"[2,4]"
618,puzzle618,new_rl,easy,5,0,3,"[2,4]"
619,puzzle619,new_rl,easy,3,1,2,"[2,4]"
620,puzzle620,new_rl,easy,3,1,4,"[2,4]"
621,puzzle621,new_rl,easy,4,0,2,"[2,4]"
622,puzzle622,new_rl,easy,5,0,3,"[2,4]"
623,puzzle623,new_rl,easy,5,0,2,"[2,4]"
624,puzzle624,new_rl,easy,5,0,1,"[2,4]"
625,puzzle625,new_rl,easy,3,1,5,"[2,4]"
626,puzzle626,new_rl,easy,3,1,4,"[2,4]"
627,puzzle627,new_rl,easy,5,0,6,"[2,4]"
628,puzzle628,new_rl,easy,3,1,5,"[2,4]"
629,puzzle629,new_rl,easy,5,0,5,"[2,4]"
630,puzzle630,new_rl,easy,3,1,5,"[2,4]"
631,puzzle631,new_rl,easy,4,0,3,"[2,4]"
632,puzzle632,new_rl,easy,5,0,1,"[2,4]"
633,puzzle633,new_rl,easy,3,1,2,"[2,4]"
634,puzzle634,new_rl,easy,5,0,3,"[2,4]"
635,puzzle635,new_rl,easy,5,0,4,"[2,4]"
636,puzzle636,new_rl,easy,4,0,4,"[2,4]"
637,puzzle637,new_rl,easy,5,0,2,"[2,4]"
638,puzzle638,new_rl,easy,4,0,3,"[2,4]"
639,puzzle639,new_rl,easy,4,0,3,"[2,4]"
640,puzzle640,new_rl,easy,3,1,6,"[2,4]"
641,puzzle641,new_rl,easy,3,1,5,"[2,4]"
642,puzzle642,new_rl,easy,3,1,4,"[2,4]"
643,puzzle643,new_rl,easy,5,0,3,"[2,4]"
644,puzzle644,new_rl,easy,4,0,5,"[2,4]"
645,puzzle645,new_rl,easy,5,0,1,"[2,4]"
646,puzzle646,new_rl,easy,5,0,4,"[2,4]"
647,puzzle647,new_rl,easy,3,1,4,"[2,4]"
648,puzzle648,new_rl,easy,3,1,2,"[2,4]"
649,puzzle649,new_rl,easy,5,0,1,"[2,4]"
650,puzzle650,new_rl,easy,4,0,1,"[2,4]"
651,puzzle651,new_rl,easy,5,0,5,"[2,4]"
652,puzzle652,new_rl,easy,5,0,4,"[2,4]"
653,puzzle653,new_rl,easy,5,0,5,"[2,4]"
654,puzzle654,new_rl,easy,5,0,4,"[2,4]"
655,puzzle655,new_rl,easy,5,0,6,"[2,4]"
656,puzzle656,new_rl,easy,5,0,5,"[2,4]"
657,puzzle657,new_rl,easy,5,0,3,"[2,4]"
658,puzzle658,new_rl,easy,5,0,3,"[2,4]"
659,puzzle659,new_rl,easy,5,0,6,"[2,4]"
660,puzzle660,new_rl,easy,4,0,2,"[2,4]"
661,puzzle661,new_rl,easy,3,1,4,"[2,4]"
662,puzzle662,new_rl,easy,4,0,3,"[2,4]"
663,puzzle663,new_rl,easy,3,1,4,"[2,4]"
664,puzzle664,new_rl,easy,5,0,3,"[2,4]"
665,puzzle665,new_rl,easy,4,0,2,"[2,4]"
666,puzzle666,new_rl,easy,4,0,4,"[2,4]"
667,puzzle667,new_rl,easy,3,1,3,"[2,4]"
668,puzzle668,new_rl,easy,3,1,3,"[2,4]"
669,puzzle669,new_rl,easy,5,0,3,"[2,4]"
670,puzzle670,new_rl,easy,5,0,5,"[2,4]"
671,puzzle671,new_rl,easy,3,1,2,"[2,4]"
672,puzzle672,new_rl,easy,5,0,3,"[2,4]"
673,puzzle673,new_rl,easy,4,0,4,"[2,4]"
674,puzzle674,new_rl,easy,5,0,3,"[2,4]"
675,puzzle675,new_rl,easy,3,1,5,"[2,4]"
676,puzzle676,new_rl,easy,5,0,4,"[2,4]"
677,puzzle677,new_rl,easy,3,1,3,"[2,4]"
678,puzzle678,new_rl,easy,3,1,2,"[2,4]"
679,puzzle679,new_rl,easy,5,0,4,"[2,4]"
680,puzzle680,new_rl,easy,3,1,2,"[2,4]"
681,puzzle681,new_rl,easy,5,0,2,"[2,4]"
682,puzzle682,new_rl,easy,4,0,2,"[2,4]"
683,puzzle683,new_rl,easy,5,0,5,"[2,4]"
684,puzzle684,new_rl,easy,4,0,1,"[2,4]"
685,puzzle685,new_rl,easy,3,1,3,"[2,4]"
686,puzzle686,new_rl,easy,3,1,6,"[2,4]"
687,puzzle687,new_rl,easy,3,1,4,"[2,4]"
688,puzzle688,new_rl,easy,3,1,1,"[2,4]"
689,puzzle689,new_rl,easy,5,0,4,"[2,4]"
690,puzzle690,new_rl,easy,5,0,4,"[2,4]"
691,puzzle691,new_rl,easy,3,1,1,"[2,4]"
692,puzzle692,new_rl,easy,4,0,3,"[2,4]"
693,puzzle693,new_rl,easy,4,0,1,"[2,4]"
694,puzzle694,new_rl,easy,5,0,6,"[2,4]"
695,puzzle695,new_rl,easy,3,1,2,"[2,4]"
696,puzzle696,new_rl,easy,3,1,4,"[2,4]"
697,puzzle697,new_rl,easy,3,1,4,"[2,4]"
698,puzzle698,new_rl,easy,5,0,5,"[2,4]"
699,puzzle699,new_rl,easy,4,0,2,"[2,4]"
700,puzzle700,new_rl,easy,4,0,4,"[2,4]"
701,puzzle701,new_rl,easy,3,1,2,"[2,4]"
702,puzzle702,new_rl,easy,4,0,3,"[2,4]"
703,puzzle703,new_rl,easy,4,0,1,"[2,4]"
704,puzzle704,new_rl,easy,4,0,4,"[2,4]"
705,puzzle705,new_rl,easy,4,0,2,"[2,4]"
706,puzzle706,new_rl,easy,3,1,4,"[2,4]"
707,puzzle707,new_rl,easy,5,0,2,"[2,4]"
708,puzzle708,new_rl,easy,5,0,4,"[2,4]"
709,puzzle709,new_rl,easy,5,0,6,"[2,4]"
710,puzzle710,new_rl,easy,4,0,4,"[2,4]"
711,puzzle711,new_rl,easy,4,0,3,"[2,4]"
712,puzzle712,new_rl,easy,5,0,2,"[2,4]"
713,puzzle713,new_rl,easy,5,0,6,"[2,4]"
714,puzzle714,new_rl,easy,3,1,4,"[2,4]"
715,puzzle715,new_rl,easy,5,0,2,"[2,4]"
716,puzzle716,new_rl,easy,5,0,1,"[2,4]"
717,puzzle717,new_rl,easy,3,1,2,"[2,4]"
718,puzzle718,new_rl,easy,5,0,1,"[2,4]"
719,puzzle719,new_rl,easy,4,0,3,"[2,4]"
720,puzzle720,new_rl,easy,4,0,5,"[2,4]"
721,puzzle721,new_rl,easy,5,0,5,"[2,4]"
722,puzzle722,new_rl,easy,3,1,3,"[2,4]"
723,puzzle723,new_rl,easy,5,0,2,"[2,4]"
724,puzzle724,new_rl,easy,5,0,4,"[2,4]"
725,puzzle725,new_rl,easy,4,0,5,"[2,4]"
726,puzzle726,new_rl,easy,5,0,3,"[2,4]"
727,puzzle727,new_rl,easy,5,0,2,"[2,4]"
728,puzzle728,new_rl,easy,4,0,2,"[2,4]"
729,puzzle729,new_rl,easy,4,0,4,"[2,4]"
730,puzzle730,new_rl,easy,5,0,1,"[2,4]"
731,puzzle731,new_rl,easy,3,1,4,"[2,4]"
732,puzzle732,new_rl,easy,3,1,2,"[2,4]"
733,puzzle733,new_rl,easy,3,1,5,"[2,4]"
734,puzzle734,new_rl,easy,3,1,1,"[2,4]"
735,puzzle735,new_rl,easy,5,0,5,"[2,4]"
736,puzzle736,new_rl,easy,4,0,2,"[2,4]"
737,puzzle737,new_rl,easy,5,0,1,"[2,4]"
738,puzzle738,new_rl,easy,3,1,2,"[2,4]"
739,puzzle739,new_rl,easy,4,0,3,"[2,4]"
740,puzzle740,new_rl,easy,5,0,5,"[2,4]"
741,puzzle741,new_rl,easy,5,0,2,"[2,4]"
742,puzzle742,new_rl,easy,4,0,5,"[2,4]"
743,puzzle743,new_rl,easy,3,1,4,"[2,4]"
744,puzzle744,new_rl,easy,4,0,6,"[2,4]"
745,puzzle745,new_rl,easy,5,0,4,"[2,4]"
746,puzzle746,new_rl,easy,4,0,3,"[2,4]"
747,puzzle747,new_rl,easy,4,0,1,"[2,4]"
748,puzzle748,new_rl,easy,3,1,2,"[2,4]"
749,puzzle749,new_rl,easy,3,1,6,"[2,4]"
750,puzzle750,new_rl,easy,4,0,1,"[2,4]"
751,puzzle751,new_rl,easy,3,1,2,"[2,4]"
752,puzzle752,new_rl,easy,4,0,4,"[2,4]"
753,puzzle753,new_rl,easy,3,1,3,"[2,4]"
754,puzzle754,new_rl,easy,3,1,5,"[2,4]"
755,puzzle755,new_rl,easy,5,0,6,"[2,4]"
756,puzzle756,new_rl,easy,5,0,2,"[2,4]"
757,puzzle757,new_rl,easy,3,1,6,"[2,4]"
758,puzzle758,new_rl,easy,4,0,4,"[2,4]"
759,puzzle759,new_rl,easy,3,1,5,"[2,4]"
760,puzzle760,new_rl,easy,3,1,1,"[2,4]"
761,puzzle761,new_rl,easy,4,0,3,"[2,4]"
762,puzzle762,new_rl,easy,4,0,1,"[2,4]"
763,puzzle763,new_rl,easy,5,0,1,"[2,4]"
764,puzzle764,new_rl,easy,4,0,1,"[2,4]"
765,puzzle765,new_rl,easy,5,0,2,"[2,4]"
766,puzzle766,new_rl,easy,3,1,4,"[2,4]"
767,puzzle767,new_rl,easy,4,0,3,"[2,4]"
768,puzzle768,new_rl,easy,4,0,3,"[2,4]"
769,puzzle769,new_rl,easy,5,0,2,"[2,4]"
770,puzzle770,new_rl,easy,5,0,3,"[2,4]"
771,puzzle771,new_rl,easy,3,1,3,"[2,4]"
772,puzzle772,new_rl,easy,3,1,6,"[2,4]"
773,puzzle773,new_rl,easy,3,1,3,"[2,4]"
774,puzzle774,new_rl,easy,3,1,5,"[2,4]"
775,puzzle775,new_rl,easy,4,0,3,"[2,4]"
776,puzzle776,new_rl,easy,4,0,4,"[2,4]"
777,puzzle777,new_rl,easy,5,0,2,"[2,4]"
778,puzzle778,new_rl,easy,4,0,1,"[2,4]"
779,puzzle779,new_rl,easy,4,0,1,"[2,4]"
780,puzzle780,new_rl,easy,5,0,2,"[2,4]"
781,puzzle781,new_rl,easy,4,0,4,"[2,4]"
782,puzzle782,new_rl,easy,3,1,5,"[2,4]"
783,puzzle783,new_rl,easy,4,0,2,"[2,4]"
784,puzzle784,new_rl,easy,3,1,6,"[2,4]"
785,puzzle785,new_rl,easy,3,1,2,"[2,4]"
786,puzzle786,new_rl,easy,3,1,5,"[2,4]"
787,puzzle787,new_rl,easy,4,0,2,"[2,4]"
788,puzzle788,new_rl,easy,3,1,4,"[2,4]"
789,puzzle789,new_rl,easy,3,1,4,"[2,4]"
790,puzzle790,new_rl,easy,4,0,1,"[2,4]"
791,puzzle791,new_rl,easy,3,1,3,"[2,4]"
792,puzzle792,new_rl,easy,3,1,5,"[2,4]"
793,puzzle793,new_rl,easy,4,0,4,"[2,4]"
794,puzzle794,new_rl,easy,3,1,3,"[2,4]"
795,puzzle795,new_rl,easy,3,1,4,"[2,4]"
796,puzzle796,new_rl,easy,3,1,5,"[2,4]"
797,puzzle797,new_rl,easy,5,0,5,"[2,4]"
798,puzzle798,new_rl,easy,4,0,4,"[2,4]"
799,puzzle799,new_rl,easy,4,0,4,"[2,4]"
800,puzzle800,new_rl,easy,4,0,4,"[2,4]"
801,puzzle801,new_rl,easy,3,1,3,"[2,4]"
802,puzzle802,new_rl,easy,5,0,6,"[2,4]"
803,puzzle803,new_rl,easy,3,1,3,"[2,4]"
804,puzzle804,new_rl,easy,3,1,1,"[2,4]"
805,puzzle805,new_rl,easy,3,1,1,"[2,4]"
806,puzzle806,new_rl,easy,3,1,5,"[2,4]"
807,puzzle807,new_rl,easy,5,0,1,"[2,4]"
808,puzzle808,new_rl,easy,3,1,2,"[2,4]"
809,puzzle809,new_rl,easy,5,0,2,"[2,4]"
810,puzzle810,new_rl,easy,5,0,1,"[2,4]"
811,puzzle811,new_rl,easy,3,1,6,"[2,4]"
812,puzzle812,new_rl,easy,5,0,6,"[2,4]"
813,puzzle813,new_rl,easy,5,0,3,"[2,4]"
814,puzzle814,new_rl,easy,5,0,2,"[2,4]"
815,puzzle815,new_rl,easy,3,1,3,"[2,4]"
816,puzzle816,new_rl,easy,3,1,6,"[2,4]"
817,puzzle817,new_rl,easy,5,0,5,"[2,4]"
818,puzzle818,new_rl,easy,3,1,7,"[2,4]"
819,puzzle819,new_rl,easy,4,0,4,"[2,4]"
820,puzzle820,new_rl,easy,3,1,5,"[2,4]"
821,puzzle821,new_rl,easy,4,0,6,"[2,4]"
822,puzzle822,new_rl,easy,4,0,2,"[2,4]"
823,puzzle823,new_rl,easy,5,0,2,"[2,4]"
824,puzzle824,new_rl,easy,5,0,5,"[2,4]"
825,puzzle825,new_rl,easy,4,0,2,"[2,4]"
826,puzzle826,new_rl,easy,3,1,1,"[2,4]"
827,puzzle827,new_rl,easy,4,0,3,"[2,4]"
828,puzzle828,new_rl,easy,5,0,2,"[2,4]"
829,puzzle829,new_rl,easy,3,1,5,"[2,4]"
830,puzzle830,new_rl,easy,3,1,7,"[2,4]"
831,puzzle831,new_rl,easy,4,0,2,"[2,4]"
832,puzzle832,new_rl,easy,4,0,4,"[2,4]"
833,puzzle833,new_rl,easy,3,1,1,"[2,4]"
834,puzzle834,new_rl,easy,5,0,2,"[2,4]"
835,puzzle835,new_rl,easy,4,0,5,"[2,4]"
836,puzzle836,new_rl,easy,4,0,4,"[2,4]"
837,puzzle837,new_rl,easy,5,0,2,"[2,4]"
838,puzzle838,new_rl,easy,4,0,3,"[2,4]"
839,puzzle839,new_rl,easy,3,1,4,"[2,4]"
840,puzzle840,new_rl,easy,5,0,5,"[2,4]"
841,puzzle841,new_rl,easy,3,1,4,"[2,4]"
842,puzzle842,new_rl,easy,5,0,6,"[2,4]"
843,puzzle843,new_rl,easy,3,1,4,"[2,4]"
844,puzzle844,new_rl,easy,4,0,5,"[2,4]"
845,puzzle845,new_rl,easy,5,0,4,"[2,4]"
846,puzzle846,new_rl,easy,4,0,2,"[2,4]"
847,puzzle847,new_rl,easy,4,0,5,"[2,4]"
848,puzzle848,new_rl,easy,3,1,4,"[2,4]"
849,puzzle849,new_rl,easy,4,0,2,"[2,4]"
850,puzzle850,new_rl,easy,5,0,1,"[2,4]"
851,puzzle851,new_rl,easy,3,1,2,"[2,4]"
852,puzzle852,new_rl,easy,3,1,4,"[2,4]"
853,puzzle853,new_rl,easy,3,1,5,"[2,4]"
854,puzzle854,new_rl,easy,4,0,2,"[2,4]"
855,puzzle855,new_rl,easy,5,0,4,"[2,4]"
856,puzzle856,new_rl,easy,4,0,4,"[2,4]"
857,puzzle857,new_rl,easy,3,1,5,"[2,4]"
858,puzzle858,new_rl,easy,3,1,4,"[2,4]"
859,puzzle859,new_rl,easy,4,0,2,"[2,4]"
860,puzzle860,new_rl,easy,3,1,2,"[2,4]"
861,puzzle861,new_rl,easy,3,1,3,"[2,4]"
862,puzzle862,new_rl,easy,3,1,5,"[2,4]"
863,puzzle863,new_rl,easy,5,0,5,"[2,4]"
864,puzzle864,new_rl,easy,4,0,2,"[2,4]"
865,puzzle865,new_rl,easy,4,0,3,"[2,4]"
866,puzzle866,new_rl,easy,3,1,5,"[2,4]"
867,puzzle867,new_rl,easy,5,0,4,"[2,4]"
868,puzzle868,new_rl,easy,5,0,2,"[2,4]"
869,puzzle869,new_rl,easy,5,0,3,"[2,4]"
870,puzzle870,new_rl,easy,4,0,5,"[2,4]"
871,puzzle871,new_rl,easy,3,1,5,"[2,4]"
872,puzzle872,new_rl,easy,4,0,4,"[2,4]"
873,puzzle873,new_rl,easy,5,0,2,"[2,4]"
874,puzzle874,new_rl,easy,3,1,3,"[2,4]"
875,puzzle875,new_rl,easy,5,0,2,"[2,4]"
876,puzzle876,new_rl,easy,5,0,1,"[2,4]"
877,puzzle877,new_rl,easy,3,1,3,"[2,4]"
878,puzzle878,new_rl,easy,3,1,3,"[2,4]"
879,puzzle879,new_rl,easy,4,0,4,"[2,4]"
880,puzzle880,new_rl,easy,3,1,4,"[2,4]"
881,puzzle881,new_rl,easy,4,0,1,"[2,4]"
882,puzzle882,new_rl,easy,5,0,5,"[2,4]"
883,puzzle883,new_rl,easy,3,1,5,"[2,4]"
884,puzzle884,new_rl,easy,3,1,1,"[2,4]"
885,puzzle885,new_rl,easy,3,1,2,"[2,4]"
886,puzzle886,new_rl,easy,3,1,6,"[2,4]"
887,puzzle887,new_rl,easy,4,0,5,"[2,4]"
888,puzzle888,new_rl,easy,5,0,5,"[2,4]"
889,puzzle889,new_rl,easy,3,1,4,"[2,4]"
890,puzzle890,new_rl,easy,5,0,3,"[2,4]"
891,puzzle891,new_rl,easy,4,0,4,"[2,4]"
892,puzzle892,new_rl,easy,4,0,5,"[2,4]"
893,puzzle893,new_rl,easy,5,0,4,"[2,4]"
894,puzzle894,new_rl,easy,5,0,3,"[2,4]"
895,puzzle895,new_rl,easy,5,0,2,"[2,4]"
896,puzzle896,new_rl,easy,3,1,4,"[2,4]"
897,puzzle897,new_rl,easy,4,0,4,"[2,4]"
898,puzzle898,new_rl,easy,4,0,2,"[2,4]"
899,puzzle899,new_rl,easy,3,1,3,"[2,4]"
900,puzzle900,new_rl,easy,5,0,6,"[2,4]"
901,puzzle901,new_rl,easy,5,0,4,"[2,4]"
902,puzzle902,new_rl,easy,4,0,3,"[2,4]"
903,puzzle903,new_rl,easy,5,0,3,"[2,4]"
904,puzzle904,new_rl,easy,5,0,2,"[2,4]"
905,puzzle905,new_rl,easy,4,0,6,"[2,4]"
906,puzzle906,new_rl,easy,4,0,2,"[2,4]"
907,puzzle907,new_rl,easy,4,0,2,"[2,4]"
908,puzzle908,new_rl,easy,3,1,3,"[2,4]"
909,puzzle909,new_rl,easy,4,0,5,"[2,4]"
910,puzzle910,new_rl,easy,5,0,5,"[2,4]"
911,puzzle911,new_rl,easy,5,0,5,"[2,4]"
912,puzzle912,new_rl,easy,3,1,3,"[2,4]"
913,puzzle913,new_rl,easy,3,1,6,"[2,4]"
914,puzzle914,new_rl,easy,5,0,4,"[2,4]"
915,puzzle915,new_rl,easy,4,0,2,"[2,4]"
916,puzzle916,new_rl,easy,3,1,5,"[2,4]"
917,puzzle917,new_rl,easy,4,0,3,"[2,4]"
918,puzzle918,new_rl,easy,4,0,2,"[2,4]"
919,puzzle919,new_rl,easy,5,0,3,"[2,4]"
920,puzzle920,new_rl,easy,4,0,3,"[2,4]"
921,puzzle921,new_rl,easy,4,0,4,"[2,4]"
922,puzzle922,new_rl,easy,5,0,5,"[2,4]"
923,puzzle923,new_rl,easy,3,1,4,"[2,4]"
924,puzzle924,new_rl,easy,5,0,2,"[2,4]"
925,puzzle925,new_rl,easy,5,0,5,"[2,4]"
926,puzzle926,new_rl,easy,5,0,1,"[2,4]"
927,puzzle927,new_rl,easy,5,0,4,"[2,4]"
928,puzzle928,new_rl,easy,5,0,2,"[2,4]"
929,puzzle929,new_rl,easy,4,0,4,"[2,4]"
930,puzzle930,new_rl,easy,5,0,4,"[2,4]"
931,puzzle931,new_rl,easy,3,1,5,"[2,4]"
932,puzzle932,new_rl,easy,4,0,4,"[2,4]"
933,puzzle933,new_rl,easy,3,1,4,"[2,4]"
934,puzzle934,new_rl,easy,4,0,1,"[2,4]"
935,puzzle935,new_rl,easy,4,0,3,"[2,4]"
936,puzzle936,new_rl,easy,4,0,5,"[2,4]"
937,puzzle937,new_rl,easy,5,0,2,"[2,4]"
938,puzzle938,new_rl,easy,5,0,1,"[2,4]"
939,puzzle939,new_rl,easy,4,0,1,"[2,4]"
940,puzzle940,new_rl,easy,5,0,1,"[2,4]"
941,puzzle941,new_rl,easy,4,0,2,"[2,4]"
942,puzzle942,new_rl,easy,3,1,1,"[2,4]"
943,puzzle943,new_rl,easy,5,0,2,"[2,4]"
944,puzzle944,new_rl,easy,5,0,4,"[2,4]"
945,puzzle945,new_rl,easy,5,0,8,"[2,4]"
946,puzzle946,new_rl,easy,5,0,1,"[2,4]"
947,puzzle947,new_rl,easy,4,0,2,"[2,4]"
948,puzzle948,new_rl,easy,4,0,3,"[2,4]"
949,puzzle949,new_rl,easy,5,0,6,"[2,4]"
950,puzzle950,new_rl,easy,3,1,6,"[2,4]"
951,puzzle951,new_rl,easy,4,0,2,"[2,4]"
952,puzzle952,new_rl,easy,3,1,4,"[2,4]"
953,puzzle953,new_rl,easy,5,0,4,"[2,4]"
954,puzzle954,new_rl,easy,5,0,5,"[2,4]"
955,puzzle955,new_rl,easy,5,0,5,"[2,4]"
956,puzzle956,new_rl,easy,3,1,1,"[2,4]"
957,puzzle957,new_rl,easy,5,0,3,"[2,4]"
958,puzzle958,new_rl,easy,4,0,3,"[2,4]"
959,puzzle959,new_rl,easy,5,0,5,"[2,4]"
960,puzzle960,new_rl,easy,3,1,3,"[2,4]"
961,puzzle961,new_rl,easy,4,0,3,"[2,4]"
962,puzzle962,new_rl,easy,4,0,3,"[2,4]"
963,puzzle963,new_rl,easy,5,0,2,"[2,4]"
964,puzzle964,new_rl,easy,5,0,3,"[2,4]"
965,puzzle965,new_rl,easy,4,0,4,"[2,4]"
966,puzzle966,new_rl,easy,5,0,2,"[2,4]"
967,puzzle967,new_rl,easy,3,1,4,"[2,4]"
968,puzzle968,new_rl,easy,5,0,3,"[2,4]"
969,puzzle969,new_rl,easy,4,0,6,"[2,4]"
970,puzzle970,new_rl,easy,4,0,2,"[2,4]"
971,puzzle971,new_rl,easy,3,1,4,"[2,4]"
972,puzzle972,new_rl,easy,3,1,3,"[2,4]"
973,puzzle973,new_rl,easy,4,0,5,"[2,4]"
974,puzzle974,new_rl,easy,4,0,3,"[2,4]"
975,puzzle975,new_rl,easy,3,1,4,"[2,4]"
976,puzzle976,new_rl,easy,3,1,3,"[2,4]"
977,puzzle977,new_rl,easy,5,0,6,"[2,4]"
978,puzzle978,new_rl,easy,4,0,5,"[2,4]"
979,puzzle979,new_rl,easy,4,0,4,"[2,4]"
980,puzzle980,new_rl,easy,5,0,5,"[2,4]"
981,puzzle981,new_rl,easy,5,0,3,"[2,4]"
982,puzzle982,new_rl,easy,4,0,3,"[2,4]"
983,puzzle983,new_rl,easy,3,1,2,"[2,4]"
984,puzzle984,new_rl,easy,3,1,4,"[2,4]"
985,puzzle985,new_rl,easy,4,0,3,"[2,4]"
986,puzzle986,new_rl,easy,5,0,7,"[2,4]"
987,puzzle987,new_rl,easy,4,0,3,"[2,4]"
988,puzzle988,new_rl,easy,4,0,1,"[2,4]"
989,puzzle989,new_rl,easy,4,0,5,"[2,4]"
990,puzzle990,new_rl,easy,5,0,1,"[2,4]"
991,puzzle991,new_rl,easy,4,0,1,"[2,4]"
992,puzzle992,new_rl,easy,4,0,5,"[2,4]"
993,puzzle993,new_rl,easy,3,1,4,"[2,4]"
994,puzzle994,new_rl,easy,3,1,2,"[2,4]"
995,puzzle995,new_rl,easy,3,1,5,"[2,4]"
996,puzzle996,new_rl,easy,4,0,4,"[2,4]"
997,puzzle997,new_rl,easy,3,1,3,"[2,4]"
998,puzzle998,new_rl,easy,5,0,6,"[2,4]"
999,puzzle999,new_rl,easy,4,0,1,"[2,4]"
1000,puzzle1000,new_rl,easy,3,1,5,"[2,4]"
1001,puzzle1001,new_rl,easy,5,0,5,"[2,4]"
1002,puzzle1002,new_rl,easy,3,1,4,"[2,4]"
1003,puzzle1003,new_rl,easy,5,0,3,"[2,4]"
1004,puzzle1004,new_rl,easy,3,1,2,"[2,4]"
1005,puzzle1005,new_rl,easy,5,0,1,"[2,4]"
1006,puzzle1006,new_rl,easy,3,1,3,"[2,4]"
1007,puzzle1007,new_rl,easy,5,0,5,"[2,4]"
1008,puzzle1008,new_rl,easy,3,1,1,"[2,4]"
1009,puzzle1009,new_rl,easy,5,0,4,"[2,4]"
1010,puzzle1010,new_rl,easy,4,0,5,"[2,4]"
1011,puzzle1011,new_rl,easy,3,1,2,"[2,4]"
1012,puzzle1012,new_rl,easy,4,0,5,"[2,4]"
1013,puzzle1013,new_rl,easy,5,0,2,"[2,4]"
1014,puzzle1014,new_rl,easy,4,0,4,"[2,4]"
1015,puzzle1015,new_rl,easy,5,0,3,"[2,4]"
1016,puzzle1016,new_rl,easy,4,0,2,"[2,4]"
1017,puzzle1017,new_rl,easy,3,1,4,"[2,4]"
1018,puzzle1018,new_rl,easy,4,0,5,"[2,4]"
1019,puzzle1019,new_rl,easy,3,1,1,"[2,4]"
1020,puzzle1020,new_rl,easy,5,0,1,"[2,4]"
1021,puzzle1021,new_rl,easy,5,0,6,"[2,4]"
1022,puzzle1022,new_rl,easy,4,0,1,"[2,4]"
1023,puzzle1023,new_rl,easy,3,1,2,"[2,4]"
1024,puzzle1024,new_rl,easy,5,0,7,"[2,4]"
1025,puzzle1025,new_rl,easy,5,0,1,"[2,4]"
1026,puzzle1026,new_rl,easy,4,0,6,"[2,4]"
1027,puzzle1027,new_rl,easy,5,0,1,"[2,4]"
1028,puzzle1028,new_rl,easy,4,0,5,"[2,4]"
1029,puzzle1029,new_rl,easy,4,0,5,"[2,4]"
1030,puzzle1030,new_rl,easy,5,0,5,"[2,4]"
1031,puzzle1031,new_rl,easy,4,0,4,"[2,4]"
1032,puzzle1032,new_rl,easy,4,0,3,"[2,4]"
1033,puzzle1033,new_rl,easy,4,0,5,"[2,4]"
1034,puzzle1034,new_rl,easy,3,1,2,"[2,4]"
1035,puzzle1035,new_rl,easy,4,0,1,"[2,4]"
1036,puzzle1036,new_rl,easy,5,0,1,"[2,4]"
1037,puzzle1037,new_rl,easy,4,0,4,"[2,4]"
1038,puzzle1038,new_rl,easy,5,0,2,"[2,4]"
1039,puzzle1039,new_rl,easy,4,0,2,"[2,4]"
1040,puzzle1040,new_rl,easy,5,0,1,"[2,4]"
1041,puzzle1041,new_rl,easy,4,0,4,"[2,4]"
1042,puzzle1042,new_rl,easy,5,0,2,"[2,4]"
1043,puzzle1043,new_rl,easy,5,0,2,"[2,4]"
1044,puzzle1044,new_rl,easy,3,1,1,"[2,4]"
1045,puzzle1045,new_rl,easy,3,1,3,"[2,4]"
1046,puzzle1046,new_rl,easy,3,1,3,"[2,4]"
1047,puzzle1047,new_rl,easy,4,0,4,"[2,4]"
1048,puzzle1048,new_rl,easy,3,1,4,"[2,4]"
1049,puzzle1049,new_rl,easy,3,1,2,"[2,4]"
1050,puzzle1050,new_rl,easy,5,0,4,"[2,4]"
1051,puzzle1051,new_rl,easy,4,0,4,"[2,4]"
1052,puzzle1052,new_rl,easy,3,1,2,"[2,4]"
1053,puzzle1053,new_rl,easy,5,0,3,"[2,4]"
1054,puzzle1054,new_rl,easy,4,0,4,"[2,4]"
1055,puzzle1055,new_rl,easy,5,0,1,"[2,4]"
1056,puzzle1056,new_rl,easy,5,0,2,"[2,4]"
1057,puzzle1057,new_rl,easy,3,1,5,"[2,4]"
1058,puzzle1058,new_rl,easy,5,0,5,"[2,4]"
1059,puzzle1059,new_rl,easy,3,1,2,"[2,4]"
1060,puzzle1060,new_rl,easy,3,1,7,"[2,4]"
1061,puzzle1061,new_rl,easy,5,0,3,"[2,4]"
1062,puzzle1062,new_rl,easy,3,1,5,"[2,4]"
1063,puzzle1063,new_rl,easy,4,0,4,"[2,4]"
1064,puzzle1064,new_rl,easy,3,1,3,"[2,4]"
1065,puzzle1065,new_rl,easy,5,0,3,"[2,4]"
1066,puzzle1066,new_rl,easy,4,0,2,"[2,4]"
1067,puzzle1067,new_rl,easy,5,0,5,"[2,4]"
1068,puzzle1068,new_rl,easy,5,0,4,"[2,4]"
1069,puzzle1069,new_rl,easy,4,0,3,"[2,4]"
1070,puzzle1070,new_rl,easy,5,0,1,"[2,4]"
1071,puzzle1071,new_rl,easy,3,1,4,"[2,4]"
1072,puzzle1072,new_rl,easy,3,1,5,"[2,4]"
1073,puzzle1073,new_rl,easy,4,0,4,"[2,4]"
